ID	Rand_int	Rand_float	String	Integer01	Float01
9352	405	0.78	Hello world	440	0.56
9353	391	0.54	Hello world	467	0.72
9354	46	0.99	Hello world	479	0.31
9355	323	0.54	Hello world	175	0.34
9356	135	0.06	Hello world	78	0.7
9357	145	0.67	Hello world	451	0.84
9358	129	0	Hello world	215	0.61
9359	455	0.47	Hello world	429	0.76
9360	294	0.92	Hello world	500	0.01
9361	196	0.72	Hello world	222	0.08
9362	247	0.04	Hello world	335	0.33
9363	369	0.13	Hello world	60	0.36
9364	90	0.15	Hello world	97	0.55
9365	301	0.74	Hello world	29	0.71
9366	427	0.12	Hello world	442	0.82
9367	311	0.15	Hello world	242	0.72
9368	281	0.27	Hello world	83	0.16
9369	90	0.65	Hello world	37	0.42
9370	482	0.71	Hello world	50	0.5
9371	393	0.28	Hello world	406	0.01
9372	71	0	Hello world	121	0.82
9373	361	0.97	Hello world	217	0.32
9374	223	0.77	Hello world	185	0.48
9375	41	0.12	Hello world	113	0.35
9376	251	0.42	Hello world	344	0.79
9377	377	0.19	Hello world	325	0.79
9378	159	0.53	Hello world	262	0.67
9379	157	0.93	Hello world	1	0.32
9380	433	0.09	Hello world	140	0.64
9381	319	0.72	Hello world	216	0.59
9382	343	0.27	Hello world	279	0.96
9383	338	0.88	Hello world	79	0.2
9384	209	0.26	Hello world	182	0.3
9385	390	0.25	Hello world	257	0.26
9386	161	0.41	Hello world	255	0.54
9387	344	0.32	Hello world	261	0
9388	34	0.93	Hello world	208	0.09
9389	290	0.41	Hello world	470	0.15
9390	299	0.8	Hello world	190	0.76
9391	328	0.84	Hello world	207	0.11
9392	487	0.13	Hello world	192	0.24
9393	46	0.84	Hello world	25	0.08
9394	197	0.97	Hello world	267	0.47
9395	76	0.28	Hello world	289	0.79
9396	347	0.58	Hello world	54	0.8
9397	123	0.08	Hello world	208	0.28
9398	387	0.44	Hello world	31	0.5
9399	128	0.85	Hello world	137	0.96
9400	213	0.74	Hello world	246	0.71
9401	369	0.15	Hello world	82	1
9402	21	0.13	Hello world	43	0.98
9403	285	0.75	Hello world	367	0.53
9404	230	0.11	Hello world	300	0.32
9405	244	0.91	Hello world	228	0.46
9406	326	0.88	Hello world	481	0.89
9407	481	0.53	Hello world	143	0.11
9408	121	0.09	Hello world	53	0.24
9409	486	0.4	Hello world	243	0.56
9410	138	0.46	Hello world	144	0.43
9411	54	0.19	Hello world	193	0.89
9412	304	0.12	Hello world	459	0.14
9413	481	0.73	Hello world	424	0.38
9414	392	0.06	Hello world	273	0.08
9415	12	0.38	Hello world	141	0.45
9416	370	0.99	Hello world	181	0.65
9417	53	0.47	Hello world	27	0.63
9418	357	0.71	Hello world	403	0.45
9419	405	0.91	Hello world	389	0.75
9420	344	0.89	Hello world	498	0.78
9421	156	0.5	Hello world	92	0.2
9422	233	0.74	Hello world	95	0.87
9423	330	0.02	Hello world	189	0.01
9424	202	0.34	Hello world	117	0.29
9425	430	0.71	Hello world	363	0.33
9426	406	0.31	Hello world	479	0.81
9427	49	0.92	Hello world	172	0.08
9428	52	0.8	Hello world	71	0.62
9429	293	0.75	Hello world	9	0.31
9430	178	0.76	Hello world	310	0.04
9431	266	0.53	Hello world	318	0.33
9432	161	0.9	Hello world	92	0.31
9433	199	0.9	Hello world	353	0.01
9434	51	0.27	Hello world	185	0.87
9435	392	0.01	Hello world	392	0.63
9436	443	0.8	Hello world	80	0.48
9437	378	0.14	Hello world	166	0.75
9438	372	0.55	Hello world	35	0.74
9439	64	0.89	Hello world	134	0.73
9440	363	0.55	Hello world	409	0.3
9441	10	0	Hello world	179	0.17
9442	119	0.08	Hello world	327	0.61
9443	166	0.68	Hello world	368	0.44
9444	492	0.74	Hello world	103	0.56
9445	11	0.15	Hello world	99	0.69
9446	178	0.06	Hello world	8	0.9
9447	362	0.72	Hello world	284	0.21
9448	64	0.63	Hello world	127	0.31
9449	35	0.77	Hello world	412	0.34
9450	266	0.63	Hello world	172	0.96
9451	408	0.51	Hello world	124	0.09
9452	192	0.26	Hello world	4	0.54
9453	499	0.37	Hello world	268	0.82
9454	237	0.54	Hello world	314	0.11
9455	395	0.61	Hello world	122	0.83
9456	428	0.07	Hello world	130	0.15
9457	142	0.85	Hello world	292	0.92
9458	444	0.52	Hello world	294	0.91
9459	481	0.88	Hello world	202	0.78
9460	435	0.6	Hello world	302	0.22
9461	121	0.28	Hello world	103	0.95
9462	246	0.4	Hello world	19	0.1
9463	96	0.49	Hello world	395	0.54
9464	321	0.17	Hello world	456	0.97
9465	298	0.68	Hello world	205	0.97
9466	488	0.5	Hello world	286	0.16
9467	264	0.98	Hello world	36	0.45
9468	175	0.83	Hello world	371	0.71
9469	360	0.05	Hello world	321	0.91
9470	328	0.87	Hello world	170	0.17
9471	37	0.38	Hello world	279	0.01
9472	370	0.05	Hello world	0	0.07
9473	447	0.95	Hello world	498	0.78
9474	203	0.06	Hello world	147	0.46
9475	362	0.8	Hello world	104	0.64
9476	458	0.1	Hello world	97	0.47
9477	382	0.12	Hello world	156	0.35
9478	223	0.52	Hello world	388	0.85
9479	21	0.73	Hello world	225	0.79
9480	418	0.9	Hello world	67	0.69
9481	489	0.15	Hello world	59	0.81
9482	430	0.24	Hello world	350	0.88
9483	109	0.16	Hello world	71	0.22
9484	488	0.52	Hello world	328	0.62
9485	166	0.78	Hello world	164	0.99
9486	3	0.77	Hello world	193	0.05
9487	415	0.6	Hello world	459	0.78
9488	309	0.63	Hello world	457	0.91
9489	448	0.28	Hello world	488	0.97
9490	395	0.47	Hello world	160	0.55
9491	244	0.22	Hello world	258	0.13
9492	69	0.57	Hello world	90	0.92
9493	141	0.88	Hello world	180	0.65
9494	340	0.71	Hello world	153	0.67
9495	390	0.75	Hello world	46	0.89
9496	440	0.56	Hello world	385	0.61
9497	328	0.21	Hello world	439	0.83
9498	153	0.72	Hello world	82	0.33
9499	114	0.39	Hello world	256	0.32
9500	188	0.26	Hello world	260	0.73
9501	482	0.59	Hello world	253	0.5
9502	152	0.77	Hello world	35	0.33
9503	58	0.32	Hello world	261	0.81
9504	428	0.54	Hello world	251	0.28
9505	355	0.84	Hello world	182	0.79
9506	420	0.12	Hello world	365	0.45
9507	386	0.64	Hello world	349	0.75
9508	237	0.97	Hello world	338	0.14
9509	142	0.64	Hello world	252	0.29
9510	407	0.36	Hello world	73	0.54
9511	154	0.86	Hello world	405	0.83
9512	131	0.79	Hello world	312	0.09
9513	336	0.6	Hello world	424	0.41
9514	264	0.01	Hello world	477	0.05
9515	118	0.3	Hello world	139	0.72
9516	2	0.38	Hello world	87	0.39
9517	267	0.78	Hello world	170	0.1
9518	32	0.9	Hello world	97	0.49
9519	311	0	Hello world	43	0.29
9520	214	0.05	Hello world	157	0.07
9521	428	0.37	Hello world	258	0.03
9522	54	0.22	Hello world	302	0.42
9523	284	0.63	Hello world	247	0.99
9524	69	0.24	Hello world	438	0.68
9525	395	0.93	Hello world	455	0.08
9526	173	0.37	Hello world	293	0.87
9527	8	0.8	Hello world	323	0.29
9528	223	0.14	Hello world	394	0.92
9529	327	0.09	Hello world	376	0.19
9530	123	0.18	Hello world	79	0.62
9531	412	0.4	Hello world	153	0.65
9532	308	0.68	Hello world	129	0.7
9533	275	0.96	Hello world	114	0.96
9534	470	0.73	Hello world	415	0.46
9535	235	0.21	Hello world	380	0.98
9536	130	0.79	Hello world	296	0.75
9537	390	0.85	Hello world	279	0.91
9538	120	0.85	Hello world	229	0.73
9539	367	0.75	Hello world	134	0.89
9540	32	0.48	Hello world	31	0.2
9541	27	0.21	Hello world	303	0.26
9542	21	0.6	Hello world	39	0.71
9543	163	0.27	Hello world	344	0.29
9544	364	0.81	Hello world	226	0.68
9545	285	0.62	Hello world	15	0.77
9546	281	0.58	Hello world	484	0.01
9547	367	0.19	Hello world	313	0.06
9548	51	0.39	Hello world	186	0.87
9549	314	0.48	Hello world	80	0.5
9550	178	0.19	Hello world	356	0.36
9551	266	0.45	Hello world	343	0.95
9552	242	0.85	Hello world	339	0.53
9553	232	0.41	Hello world	157	0.79
9554	49	0.07	Hello world	90	0.93
9555	312	0.08	Hello world	277	0.21
9556	127	0.34	Hello world	112	0.88
9557	223	0.44	Hello world	384	0.8
9558	320	0.89	Hello world	100	0.51
9559	351	0.48	Hello world	5	0.8
9560	49	0.53	Hello world	260	0.99
9561	443	0.06	Hello world	179	0.12
9562	262	0.89	Hello world	158	0.44
9563	357	0.21	Hello world	389	0.69
9564	218	0.01	Hello world	293	0.08
9565	232	0.61	Hello world	72	0.91
9566	91	0.42	Hello world	269	0.67
9567	348	0.81	Hello world	89	0.83
9568	121	0.45	Hello world	352	0.81
9569	212	0.27	Hello world	498	0.4
9570	214	0.55	Hello world	224	0.71
9571	153	0.94	Hello world	383	0.01
9572	240	0.48	Hello world	300	0.66
9573	235	0.15	Hello world	263	0.42
9574	317	0.21	Hello world	227	0.3
9575	103	0.29	Hello world	26	0.34
9576	20	0.77	Hello world	279	0.18
9577	97	0.79	Hello world	210	0.31
9578	470	0.48	Hello world	339	0.41
9579	71	0.15	Hello world	465	0.05
9580	412	0.27	Hello world	291	0.82
9581	147	0.68	Hello world	195	0.77
9582	338	0.61	Hello world	308	1
9583	153	0.11	Hello world	129	0.34
9584	380	0.08	Hello world	353	0.56
9585	388	0.68	Hello world	398	0.93
9586	465	0.2	Hello world	406	0.56
9587	7	0.42	Hello world	465	0.43
9588	110	0.12	Hello world	282	0.72
9589	285	0.08	Hello world	5	0.06
9590	359	0.91	Hello world	470	0.23
9591	159	0.66	Hello world	41	0.71
9592	228	0.14	Hello world	185	0.19
9593	120	0.79	Hello world	128	0.67
9594	15	0.87	Hello world	430	0.39
9595	446	0.16	Hello world	479	0.28
9596	353	0.4	Hello world	200	0.58
9597	107	0.29	Hello world	199	0.06
9598	293	0.97	Hello world	67	0.1
9599	475	0.86	Hello world	52	0.38
9600	320	0.56	Hello world	196	0.46
9601	7	0.52	Hello world	292	0.82
9602	127	0.8	Hello world	436	0.39
9603	59	0.04	Hello world	497	0.12
9604	243	0.67	Hello world	54	0.24
9605	445	0	Hello world	162	0.7
9606	163	0.33	Hello world	22	0.46
9607	263	0.44	Hello world	334	0.43
9608	42	0.8	Hello world	372	0.01
9609	133	0.82	Hello world	362	0.87
9610	335	0.6	Hello world	298	0.48
9611	454	0.06	Hello world	163	0.83
9612	281	0.49	Hello world	56	0.63
9613	172	0.2	Hello world	106	0.48
9614	107	0.17	Hello world	292	0.17
9615	161	0.58	Hello world	409	0.19
9616	59	0.88	Hello world	4	0.4
9617	72	0.37	Hello world	198	0.74
9618	168	0	Hello world	373	0.63
9619	170	0	Hello world	286	0.11
9620	358	0.45	Hello world	204	0.81
9621	27	0.91	Hello world	343	0.86
9622	329	0.66	Hello world	328	0.82
9623	85	0.6	Hello world	389	1
9624	148	0.7	Hello world	471	0.53
9625	345	0.53	Hello world	258	0.21
9626	31	0.76	Hello world	367	0.28
9627	0	0.09	Hello world	171	0.1
9628	452	0.82	Hello world	457	0.27
9629	325	0.73	Hello world	435	0.38
9630	475	0.96	Hello world	223	0.49
9631	272	0.37	Hello world	153	0.73
9632	332	0.24	Hello world	226	0.2
9633	102	0.75	Hello world	159	0.88
9634	331	0.42	Hello world	149	0.85
9635	74	0.91	Hello world	281	0.44
9636	46	0.75	Hello world	321	0.58
9637	494	0.75	Hello world	172	0.3
9638	337	0.35	Hello world	114	0.87
9639	88	0.54	Hello world	193	0.6
9640	126	0.57	Hello world	33	0.17
9641	172	0.95	Hello world	413	0.35
9642	42	0.6	Hello world	356	0.43
9643	407	0.06	Hello world	89	0.81
9644	345	0.14	Hello world	19	0.83
9645	149	0.78	Hello world	148	0.6
9646	68	0.64	Hello world	499	1
9647	405	0.02	Hello world	23	0.22
9648	222	0.15	Hello world	346	0.33
9649	236	0.64	Hello world	372	0.62
9650	74	0.02	Hello world	310	0.34
9651	79	0.61	Hello world	49	0.13
9652	263	0.54	Hello world	214	0.48
9653	403	0.69	Hello world	137	0.16
9654	165	0.2	Hello world	439	0.13
9655	411	0.24	Hello world	184	0
9656	248	0.21	Hello world	395	0.37
9657	196	0.97	Hello world	306	0.41
9658	412	0.34	Hello world	356	0.1
9659	200	0.02	Hello world	351	0.65
9660	20	0.69	Hello world	240	0.8
9661	386	0.29	Hello world	78	0.59
9662	472	0.4	Hello world	4	0.37
9663	352	0.93	Hello world	467	0
9664	488	0.03	Hello world	237	0.47
9665	302	0.82	Hello world	153	0.22
9666	427	0.84	Hello world	248	0.45
9667	34	0.79	Hello world	58	0.05
9668	296	0.56	Hello world	325	0.53
9669	264	0.19	Hello world	362	0.31
9670	122	0.33	Hello world	251	0.65
9671	423	0.13	Hello world	359	0.7
9672	436	0.13	Hello world	275	0.67
9673	165	0.94	Hello world	107	0.07
9674	330	0.19	Hello world	449	0.5
9675	280	0.27	Hello world	294	0.49
9676	314	0.71	Hello world	255	0.68
9677	398	0.83	Hello world	447	0.5
9678	184	0.29	Hello world	318	0.72
9679	36	0.86	Hello world	101	0.01
9680	134	0.46	Hello world	319	0.11
9681	259	0.32	Hello world	127	0.05
9682	115	0.47	Hello world	151	0.14
9683	397	0	Hello world	32	0.6
9684	162	0	Hello world	265	0.21
9685	280	0.67	Hello world	89	0.28
9686	308	0.24	Hello world	217	0.6
9687	410	0.21	Hello world	160	0.59
9688	477	0.64	Hello world	395	0.7
9689	220	0.58	Hello world	72	0.7
9690	109	0.23	Hello world	11	0.23
9691	498	0.33	Hello world	135	0.5
9692	105	0.88	Hello world	151	0.29
9693	81	0.63	Hello world	15	0.61
9694	350	0.26	Hello world	101	0.5
9695	93	0.91	Hello world	388	0.77
9696	383	0.44	Hello world	168	0.84
9697	276	0.09	Hello world	349	0.95
9698	128	0.7	Hello world	447	0.82
9699	179	0	Hello world	494	0.36
9700	39	0.28	Hello world	211	0.26
9701	251	0.02	Hello world	198	0.47
9702	101	0.14	Hello world	353	0.06
9703	476	0.42	Hello world	487	0.93
9704	416	0.96	Hello world	305	0.54
9705	431	0.33	Hello world	301	0.57
9706	256	0.69	Hello world	281	0.42
9707	230	0.67	Hello world	60	0.21
9708	328	0.16	Hello world	248	0.06
9709	440	0.99	Hello world	98	0.13
9710	266	0.53	Hello world	161	0.23
9711	462	0.62	Hello world	66	0.18
9712	199	0.3	Hello world	226	0.19
9713	381	1	Hello world	312	0.37
9714	359	0.63	Hello world	99	0.78
9715	361	0.3	Hello world	491	0.41
9716	161	0.67	Hello world	402	0.66
9717	167	0.88	Hello world	316	0.37
9718	270	0.51	Hello world	150	1
9719	138	0.3	Hello world	297	0.36
9720	388	0.46	Hello world	389	0.07
9721	380	0.75	Hello world	161	0.23
9722	135	0.63	Hello world	432	0.86
9723	493	0.33	Hello world	39	0.37
9724	461	0.37	Hello world	176	0.84
9725	485	0.89	Hello world	32	0.35
9726	86	0.24	Hello world	428	0.13
9727	343	0.82	Hello world	345	0.67
9728	260	0.99	Hello world	382	0.3
9729	215	0.94	Hello world	374	0.96
9730	22	0.83	Hello world	339	0.03
9731	300	0.27	Hello world	93	0.56
9732	466	0.97	Hello world	72	0.42
9733	123	0.97	Hello world	191	0.1
9734	276	0.69	Hello world	79	0.49
9735	381	0.92	Hello world	377	0.97
9736	54	0.3	Hello world	493	0.67
9737	31	0.38	Hello world	360	0.91
9738	111	0.59	Hello world	438	0.18
9739	383	0.46	Hello world	240	0.74
9740	472	0.36	Hello world	459	0.04
9741	377	0.11	Hello world	98	0.41
9742	345	0.08	Hello world	307	0.92
9743	170	0.66	Hello world	184	0.24
9744	257	0.1	Hello world	411	0.79
9745	203	0.72	Hello world	406	0.7
9746	30	0.97	Hello world	175	0.65
9747	419	0.77	Hello world	312	0.44
9748	371	0.59	Hello world	222	0.07
9749	300	0.48	Hello world	326	0.64
9750	56	0.07	Hello world	108	0.8
9751	258	0.04	Hello world	110	0.14
9752	179	0.22	Hello world	488	0.87
9753	192	0.71	Hello world	40	0.66
9754	251	0.37	Hello world	149	0.52
9755	140	0.59	Hello world	164	0.71
9756	176	0.6	Hello world	72	0.01
9757	338	0.62	Hello world	77	0.66
9758	483	0.41	Hello world	9	0.38
9759	437	0.58	Hello world	455	0.31
9760	52	0.55	Hello world	451	0.61
9761	5	0.23	Hello world	349	0.41
9762	237	0.86	Hello world	47	0.88
9763	18	0.52	Hello world	23	0.03
9764	128	0.2	Hello world	39	0.52
9765	12	0.55	Hello world	127	0.36
9766	400	0.44	Hello world	400	1
9767	183	0.5	Hello world	32	0.18
9768	43	0.93	Hello world	487	0.27
9769	10	0.02	Hello world	337	0.18
9770	65	0.97	Hello world	273	0.92
9771	15	0.29	Hello world	446	0.32
9772	387	0.13	Hello world	436	0.59
9773	410	0.04	Hello world	79	0.84
9774	185	0.96	Hello world	130	0.56
9775	144	0.24	Hello world	346	0.38
9776	113	0.76	Hello world	486	0.53
9777	216	0.92	Hello world	306	0.2
9778	63	0.01	Hello world	158	0.82
9779	485	0.35	Hello world	207	0.6
9780	15	0.39	Hello world	131	0.85
9781	119	0.08	Hello world	266	0.62
9782	243	0.39	Hello world	317	0.75
9783	195	0.62	Hello world	119	0.72
9784	312	0.79	Hello world	306	0.28
9785	494	0.77	Hello world	467	0.27
9786	335	0.21	Hello world	284	0.42
9787	488	0.39	Hello world	379	0.29
9788	332	0.38	Hello world	43	0.93
9789	318	0.62	Hello world	293	0.8
9790	425	0.97	Hello world	334	0.6
9791	385	0.93	Hello world	495	0.54
9792	323	0.86	Hello world	141	0.21
9793	161	0.83	Hello world	382	0.48
9794	403	0.44	Hello world	17	0.58
9795	452	0.06	Hello world	181	0.73
9796	173	0.37	Hello world	8	0.84
9797	302	0.88	Hello world	418	0.58
9798	135	0.56	Hello world	214	0.92
9799	217	0.3	Hello world	496	0.11
9800	312	0.91	Hello world	255	0.76
9801	200	0.53	Hello world	487	0.84
9802	232	0.6	Hello world	441	0.43
9803	199	0.03	Hello world	190	0.35
9804	110	0.58	Hello world	65	0.67
9805	418	0.55	Hello world	71	1
9806	343	0.28	Hello world	36	0.73
9807	224	0.33	Hello world	50	0.2
9808	133	0.47	Hello world	377	0.19
9809	406	0.29	Hello world	194	0.55
9810	208	0.68	Hello world	258	0.81
9811	149	0.87	Hello world	8	0.03
9812	25	0.38	Hello world	461	0.16
9813	451	0.07	Hello world	75	0.55
9814	345	0.48	Hello world	127	0.75
9815	337	0.17	Hello world	267	0.45
9816	445	0.84	Hello world	41	0.83
9817	179	0.69	Hello world	412	0.17
9818	325	0.56	Hello world	146	0.74
9819	276	0.21	Hello world	85	0.75
9820	498	0.3	Hello world	204	0.97
9821	249	0.53	Hello world	481	0.34
9822	160	0.14	Hello world	80	0.29
9823	321	0.16	Hello world	346	0.18
9824	410	0.35	Hello world	362	0.82
9825	63	0.59	Hello world	98	0.87
9826	273	0.22	Hello world	26	0.92
9827	83	0.73	Hello world	370	0.66
9828	365	0.47	Hello world	16	0.44
9829	408	0.79	Hello world	241	0.83
9830	301	0.02	Hello world	365	0.78
9831	177	0.37	Hello world	271	0.19
9832	108	0.31	Hello world	227	0.67
9833	33	0.62	Hello world	306	0.21
9834	376	0.41	Hello world	462	0.54
9835	219	0.89	Hello world	293	0.34
9836	451	0.17	Hello world	377	0.2
9837	219	0.69	Hello world	499	0.26
9838	443	0.22	Hello world	344	0.54
9839	84	0.64	Hello world	254	0.39
9840	125	0.98	Hello world	193	0.81
9841	151	0.91	Hello world	101	0.34
9842	233	0.51	Hello world	262	0.43
9843	150	0.35	Hello world	154	0.98
9844	102	0.99	Hello world	176	0.9
9845	77	0.99	Hello world	390	0.18
9846	488	0.52	Hello world	422	0.42
9847	47	0.82	Hello world	218	0.72
9848	257	0.67	Hello world	301	0.35
9849	313	0.08	Hello world	67	0.16
9850	324	0.03	Hello world	304	0.47
9851	255	0.98	Hello world	5	0.32
9852	61	0.61	Hello world	47	0.5
9853	485	0.17	Hello world	384	0.76
9854	76	0.13	Hello world	351	0.5
9855	472	0.96	Hello world	410	0.32
9856	47	0.76	Hello world	483	0.62
9857	349	0.36	Hello world	378	0.41
9858	54	0.68	Hello world	279	0.99
9859	413	0.22	Hello world	499	0.05
9860	257	0.14	Hello world	118	0.24
9861	356	0.71	Hello world	144	0.76
9862	90	0.6	Hello world	270	0.25
9863	366	0.46	Hello world	346	0.91
9864	389	0.33	Hello world	451	0.97
9865	467	0	Hello world	232	0.8
9866	84	0.35	Hello world	138	0.24
9867	339	0.51	Hello world	328	0.16
9868	185	0.69	Hello world	230	0.05
9869	27	0.58	Hello world	482	0.79
9870	424	0.15	Hello world	81	0.56
9871	310	0.67	Hello world	424	0.87
9872	179	0.49	Hello world	83	0.13
9873	156	0.66	Hello world	344	1
9874	461	0.02	Hello world	77	0.85
9875	282	0.47	Hello world	259	0.02
9876	234	0.64	Hello world	234	0.17
9877	449	0.55	Hello world	499	0.27
9878	329	0.29	Hello world	478	0.75
9879	492	0.31	Hello world	34	0.52
9880	261	0.63	Hello world	66	0.43
9881	152	0.32	Hello world	281	0.21
9882	247	0.28	Hello world	40	0.84
9883	323	0.23	Hello world	114	0.94
9884	136	0.49	Hello world	165	0.97
9885	323	0.42	Hello world	392	0.34
9886	294	0.19	Hello world	23	0.26
9887	183	0.25	Hello world	147	0.59
9888	171	0.79	Hello world	269	0.75
9889	349	0.88	Hello world	303	0.24
9890	96	0.48	Hello world	146	0.65
9891	429	0.94	Hello world	388	1
9892	204	0.58	Hello world	447	0
9893	186	0.07	Hello world	417	0.9
9894	294	0.39	Hello world	234	0.91
9895	92	0.92	Hello world	398	0.98
9896	152	0.07	Hello world	148	0.69
9897	379	0.75	Hello world	372	0.14
9898	432	0.42	Hello world	225	0.14
9899	338	0.77	Hello world	379	0.75
9900	406	0.33	Hello world	354	0.94
9901	355	0.58	Hello world	307	0.71
9902	147	0.43	Hello world	302	0.62
9903	85	0.82	Hello world	437	0.06
9904	11	0.23	Hello world	150	0.7
9905	108	0.46	Hello world	380	0.46
9906	367	0.29	Hello world	195	0.08
9907	246	0.87	Hello world	384	0.87
9908	57	0	Hello world	378	0.73
9909	196	0.58	Hello world	173	0.83
9910	237	0.18	Hello world	419	0.38
9911	318	0.64	Hello world	445	0.16
9912	348	0.91	Hello world	454	0.04
9913	484	0.47	Hello world	459	0.22
9914	140	0.87	Hello world	58	0.09
9915	485	0.4	Hello world	119	0.01
9916	306	0.89	Hello world	351	0.56
9917	435	0.05	Hello world	81	0.35
9918	167	0.65	Hello world	266	0.6
9919	478	0.68	Hello world	120	0.31
9920	283	0.93	Hello world	384	0.6
9921	264	0.13	Hello world	413	0.24
9922	406	0.61	Hello world	7	0.3
9923	487	0.51	Hello world	331	0.6
9924	450	0.2	Hello world	329	0.14
9925	200	0	Hello world	241	0.2
9926	79	0.43	Hello world	229	0.58
9927	102	0.28	Hello world	477	0.84
9928	78	0.75	Hello world	113	0.35
9929	11	0.86	Hello world	454	0.72
9930	440	0.04	Hello world	356	0.58
9931	485	0.08	Hello world	467	0.28
9932	367	0.43	Hello world	261	0.42
9933	86	0.48	Hello world	157	0.19
9934	69	0.91	Hello world	403	0.35
9935	378	0.66	Hello world	412	0.11
9936	195	0.95	Hello world	37	0.66
9937	437	0.19	Hello world	98	0.43
9938	124	0.53	Hello world	295	0.98
9939	252	0.95	Hello world	415	0.38
9940	132	0.78	Hello world	271	0.26
9941	362	0.71	Hello world	214	0.36
9942	70	0.59	Hello world	359	0.54
9943	480	0.68	Hello world	225	0.31
9944	345	0.17	Hello world	173	0.58
9945	211	0.45	Hello world	418	0.64
9946	464	0.07	Hello world	344	0.32
9947	151	0.06	Hello world	23	0.13
9948	145	0.51	Hello world	499	0.99
9949	131	0.73	Hello world	110	0.92
9950	129	0.74	Hello world	143	0.44
9951	429	0.44	Hello world	383	0.59
9952	396	0.86	Hello world	23	0.16
9953	35	0.35	Hello world	151	0.75
9954	416	0.96	Hello world	214	0.19
9955	345	0.05	Hello world	352	0.3
9956	235	0.35	Hello world	393	0.96
9957	495	0.38	Hello world	443	0.77
9958	447	0.34	Hello world	329	0.13
9959	314	0.1	Hello world	5	0.3
9960	6	0.24	Hello world	396	0.49
9961	386	0.38	Hello world	184	0.72
9962	298	0.18	Hello world	472	0.59
9963	373	0.67	Hello world	157	0.92
9964	473	0.87	Hello world	342	0.92
